CODE_ID,用地性质,临路类型,地块面积,容积率,总建筑面积,建筑密度,建筑最大高度,建筑平均高度,DIKUAI_ID
DIKUAI_1371,公园与绿地,非临路型,4503.54,0.3495,1574.0061,0.1748,6,6,DIKUAI_2024_0463
DIKUAI_798,城镇住宅用地,临路型,6419.19,1.5727,10095.7576,0.304,21,14.5714,DIKUAI_2024_0493
DIKUAI_1615,其他草地,临路型,39118.1,0.8778,34339.5474,0.4534,9,5.58,DIKUAI_2024_0494
DIKUAI_1366,零售商业用地,临路型,6480.6,2.3022,14919.4651,0.6541,27,8,DIKUAI_2024_0495
DIKUAI_1619,城镇住宅用地,临路型,48425.5,2.2395,108448.7977,0.3643,33,13.5,DIKUAI_2024_0496
DIKUAI_998,城镇住宅用地,临路型,36860.8,0.5034,18556.3587,0.2517,15,6.75,DIKUAI_2024_0497
DIKUAI_1587,公园与绿地,临路型,86749.7,0,0,0,0,0,DIKUAI_2024_0498
DIKUAI_963,旅馆用地,临路型,4141.77,1.1236,4653.834,0.5457,30,8,DIKUAI_2024_0499
DIKUAI_1643,城镇住宅用地,临路型,9627.12,1.5891,15298.7911,0.1697,30,23.25,DIKUAI_2024_0501
DIKUAI_838,公园与绿地,临路型,101989,0.0062,628.4891,0.0046,6,4.2,DIKUAI_2024_0502
DIKUAI_1532,公园与绿地,临路型,45084.8,0.0466,2100.9483,0.0234,18,8.4,DIKUAI_2024_0503
DIKUAI_946,零售商业用地,临路型,977.444,0.1399,136.7802,0.028,15,15,DIKUAI_2024_0504
DIKUAI_1528,城镇住宅用地,临路型,64633.5,1.375,88868.5344,0.2776,18,13.7045,DIKUAI_2024_0505
DIKUAI_943,城镇住宅用地,临路型,74811.4,1.4022,104899.1644,0.2854,21,13.25,DIKUAI_2024_0506
DIKUAI_842,城镇住宅用地,非临路型,21943.8,1.0614,23290.2545,0.4839,9,5.1429,DIKUAI_2024_0507
DIKUAI_797,零售商业用地,临路型,1320.84,0.1423,187.9335,0.0205,21,19.5,DIKUAI_2024_0508
DIKUAI_994,城镇住宅用地,临路型,4224.35,2.205,9314.8209,0.3326,21,16.5,DIKUAI_2024_0509
DIKUAI_1393,城镇住宅用地,临路型,21671.3,1.3274,28766.5354,0.3469,18,10.5,DIKUAI_2024_0510
DIKUAI_1365,商办混合用地,临路型,7662.14,2.2995,17619.3683,0.6432,18,8.1,DIKUAI_2024_0511
DIKUAI_841,城镇住宅用地,临路型,24603,1.8158,44675.0369,0.2894,27,15.8,DIKUAI_2024_0512
DIKUAI_1633,商住混合用地,临路型,5998.61,2.9116,17465.4143,0.3518,36,22.2,DIKUAI_2024_0513
DIKUAI_1369,中小学用地,临路型,10611.5,1.0119,10737.9979,0.267,18,8.1,DIKUAI_2024_0514
DIKUAI_877,公园与绿地,临路型,398.654,0,0,0,0,0,DIKUAI_2024_0515
DIKUAI_1009,城镇住宅用地,临路型,34938.6,2.1401,74771.712,0.2804,51,31.6875,DIKUAI_2024_0516
DIKUAI_1372,公园与绿地,临路型,4384.07,0.0881,386.052,0.0147,18,18,DIKUAI_2024_0517
DIKUAI_961,其它商务设施用地,临路型,1646.95,2.2454,3698.0698,0.9064,12,9,DIKUAI_2024_0518
DIKUAI_972,商住混合用地,临路型,5505.35,2.5598,14092.3846,0.442,30,15.75,DIKUAI_2024_0519
DIKUAI_1356,商住混合用地,临路型,739.919,2.9462,2179.946,0.491,18,18,DIKUAI_2024_0520
DIKUAI_796,城镇住宅用地,临路型,13546.5,0.5151,6978.0241,0.1543,18,8.25,DIKUAI_2024_0521
